	b cell	cd4-positive, alpha-beta t cell	cd8-positive, alpha-beta t cell	conventional dendritic cell	monocyte	natural killer cell	plasmacytoid dendritic cell	platelet
58	0.32906556	0.34574136	0.3215202	0.0006667891	0.00024338298	0.0014694028	0.0012406035	5.263361e-05
59	0.113434285	0.028635748	0.07463644	0.078550376	0.048830487	0.1822656	0.24815033	0.22549674
60	0.11553347	0.29395595	0.26215658	0.045710485	0.046902638	0.22026755	0.014981324	0.0004919685
61	0.015899919	0.0031946492	0.0108549455	0.19432202	0.23282418	0.14833136	0.11925129	0.27532157
62	0.14647536	0.19357166	0.15461108	0.116203	0.23035906	0.031314418	0.12687151	0.00059391605
63	0.0010189128	0.00062881806	0.0024605917	0.164376	0.2787674	0.14105092	0.12029655	0.29140076
64	0.2522107	0.11292718	0.11364297	0.2065356	0.00106828	0.008835895	0.30359435	0.0011851192
65	0.27396312	0.2297715	0.20203961	0.07453982	0.012883776	0.1806243	0.026003724	0.0001741597
66	0.08766594	0.097112946	0.0726347	0.1274599	0.17333221	0.08279831	0.2572957	0.10170033
67	0.20679289	0.34569362	0.33345363	0.0037034187	0.051604427	0.015566626	0.0430684	0.00011695906
68	0.091727905	0.18140084	0.2044428	0.01762703	0.058834773	0.19025259	0.0037259434	0.2519881
69	0.13951358	0.25858617	0.23671731	0.15910204	0.1133429	0.034104295	0.058109064	0.0005247312
70	0.12152527	0.04492408	0.04578567	0.3102248	0.14514142	0.0041148886	0.28080553	0.04747827
71	0.07663896	0.1825541	0.15241572	0.061904855	0.23166652	0.24145041	0.04888289	0.0044865897
72	0.00018789816	0.00010970259	0.00015291054	0.17798927	0.29302007	0.10454085	0.12260845	0.30139086
73	0.23722531	0.18188444	0.16665527	0.054033652	0.00046591146	0.070590235	0.288963	0.0001821604
74	0.13260841	0.073947154	0.08174038	0.12822166	0.0581388	0.08912909	0.31231752	0.12389692
75	0.052940182	0.13728137	0.14554925	0.09237928	0.21846133	0.091217935	0.10561927	0.15655132
76	0.05306212	0.14187746	0.13453305	0.15375075	0.06369985	0.28220192	0.030907344	0.13996753
77	0.022692226	0.05274396	0.026905088	0.24345873	0.29665062	0.07955142	0.18940426	0.088593714
78	0.11676686	0.114952065	0.1832187	0.01548551	0.048837766	0.17802809	0.07315097	0.26955998
79	0.35538888	0.24788758	0.22990921	0.12440911	0.0003209602	0.001094028	0.040911186	7.9181795e-05
80	0.25692964	0.24911271	0.23856737	0.0016585944	0.0003741223	0.11867883	0.1345792	9.953623e-05
81	0.041749883	0.10553609	0.11340508	0.03320041	0.1325269	0.45395878	0.0029939655	0.11662896
82	0.17406258	0.29576412	0.28598207	0.005184662	0.008581364	0.05459602	0.1420615	0.033767663
83	0.07709521	0.0241526	0.020090476	0.26980358	0.24921134	0.046028078	0.25672817	0.05689057
84	0.040046833	0.053300366	0.113278784	0.02747098	0.090312324	0.41657373	0.0020842785	0.25693268
85	0.09613266	0.24324673	0.2261909	0.0715522	0.21698986	0.058334872	0.0873141	0.00023868968
86	0.20675905	0.4000244	0.39000314	0.0006057868	0.00028914996	0.0007437554	0.0015176032	5.7173664e-05
87	0.2646548	0.24580918	0.23211811	0.023762183	0.00024190912	0.0010632032	0.2322968	5.3899694e-05
88	0.0897723	0.16430476	0.19324118	0.01632489	0.042792954	0.28686336	0.0021023082	0.2045982
89	0.21761361	0.3952206	0.38299727	0.00071697193	0.00031904297	0.0017409817	0.0013283172	6.3297375e-05
90	0.2408172	0.12047147	0.17185602	0.06888787	0.006640882	0.20014866	0.021005461	0.17017244
91	0.19788428	0.2095201	0.20976467	0.05270968	0.1650621	0.068565406	0.04486953	0.051624212
92	0.14828819	0.09794917	0.082284465	0.11147703	0.19603729	0.27092147	0.043479044	0.04956332
93	0.21076494	0.3243977	0.30728236	0.1021548	0.02787384	0.0025387972	0.024877632	0.00010983631
94	0.1973702	0.31045344	0.29277566	0.14978258	0.0042861216	0.0050134445	0.040190645	0.0001279303
95	0.11068363	0.22843094	0.2211886	0.118160084	0.15634285	0.11846668	0.045335036	0.001392202
96	0.10609644	0.17242192	0.18015486	0.07324925	0.021636626	0.3165552	0.11873775	0.011148041
97	0.20165072	0.32211164	0.33145246	0.0029554875	0.0009977993	0.04874419	0.09194736	0.00014037194
98	0.033480313	0.007584232	0.029199162	0.14186777	0.12438287	0.23882101	0.13941035	0.2852542
99	0.25611746	0.17082833	0.13737415	0.24909163	0.0007374259	0.0004936318	0.1852665	9.076649e-05
100	0.009853435	0.003551257	0.018028341	0.041910168	0.17952496	0.36482888	0.016174247	0.36612868
101	0.25665572	0.09647731	0.15817225	0.100418895	0.01670122	0.10146764	0.039528474	0.2305785
102	0.32061413	0.18101306	0.17204688	0.22182064	0.00093067624	0.000789189	0.10266555	0.000119777025
103	0.09632825	0.0009161226	0.003906362	0.114738055	0.16986015	0.1639063	0.1508301	0.29951465
104	0.03950551	0.07800184	0.051165357	0.10130162	0.22755614	0.23841664	0.23451845	0.02953441
105	0.26365682	0.23667896	0.25731823	0.122208335	0.008699818	0.015779627	0.026417462	0.06924072
106	0.025237687	0.108431645	0.08252418	0.16921547	0.28948233	0.10043159	0.13155103	0.09312611
107	0.17320405	0.27163437	0.2417677	0.16060726	0.059101935	0.023233678	0.07028004	0.00017087859
108	0.10032276	0.20203227	0.19947624	0.09128009	0.045185704	0.17844592	0.0983712	0.084885806
109	0.30436036	0.2820064	0.27244237	0.09236537	0.014844033	0.0015326302	0.0323672	8.167247e-05
110	0.18836303	0.19061702	0.19676958	0.17367266	0.05214078	0.047644682	0.0834646	0.067327626
111	0.030318372	0.021702973	0.03750107	0.15298034	0.1921058	0.22955522	0.15949726	0.176339
112	0.02980523	0.038136434	0.07466885	0.1038947	0.12573001	0.20239964	0.13430895	0.2910562
113	0.11572311	0.116340235	0.11330879	0.05170032	0.006608885	0.23451115	0.2949323	0.06687522
114	0.03368423	0.1448327	0.085278854	0.07527106	0.24454804	0.32867226	0.031692214	0.05602063
115	0.07087719	0.13732135	0.1427873	0.048085574	0.11706333	0.29194045	0.11699061	0.074934244
116	0.20720488	0.3991382	0.38893858	0.00064257387	0.0003584614	0.0023178326	0.0013270604	7.236124e-05
117	0.010716888	0.028489351	0.06601174	0.06334814	0.20203218	0.28158656	0.049688432	0.2981267
118	0.19320056	0.2962077	0.30858895	0.005218422	0.004839787	0.14387971	0.010445718	0.037619144
119	0.07932695	0.08337921	0.14146475	0.12327565	0.10621681	0.1254583	0.079810604	0.26106772
120	0.2375937	0.15880318	0.15521435	0.037543435	0.0005648895	0.21227033	0.19772893	0.00028122182
121	0.19352163	0.19853938	0.18074931	0.092420265	0.004964726	0.32179788	0.006560964	0.0014458098
122	0.055959776	0.021193178	0.07823879	0.11466895	0.106862165	0.2009223	0.15116511	0.27098984
123	0.06587891	0.10945364	0.11867275	0.20395075	0.079737246	0.112274535	0.11587571	0.19415641
124	0.035215203	0.13802792	0.09324198	0.11084378	0.25417238	0.2300392	0.08745541	0.05100412
125	0.12423123	0.19445784	0.20967327	0.004511959	0.001467393	0.23131572	0.19772664	0.03661594
126	0.009109089	0.0023014443	0.035793193	0.066985175	0.20648223	0.30482864	0.034727573	0.33977258
127	0.24162574	0.37814277	0.37281603	0.0015355721	0.00048450602	0.0028761004	0.0024135355	0.00010580542
128	0.16503759	0.059251945	0.05363008	0.21816595	0.13439073	0.05770727	0.30302653	0.008789875
129	0.2687068	0.29726046	0.29198346	0.0012408613	0.00039946276	0.13831781	0.0019814991	0.00010969098
130	0.120393924	0.19366638	0.20659046	0.20973696	0.057539612	0.012017073	0.08404987	0.11600576
131	0.20984223	0.3451887	0.33561447	0.0037492884	0.0008353419	0.014778428	0.08987379	0.000117771684
132	0.0375773	0.10041397	0.12311879	0.08388569	0.17772236	0.15820326	0.04888499	0.27019364
133	0.03745259	0.04313713	0.0699679	0.09048343	0.09231182	0.32629338	0.081404634	0.2589492
134	0.00061420427	0.00016716178	0.0003101986	0.16337375	0.21327612	0.18264146	0.10936692	0.3302502
135	0.082551025	0.19377391	0.17353837	0.008207961	0.0552071	0.45279327	0.0034783916	0.030449983
136	0.16941439	0.31375515	0.28884038	0.022533048	0.12272617	0.046940375	0.035630155	0.00016036743
137	0.2105079	0.15877794	0.13741924	0.28602034	0.008063537	0.0006703211	0.19834524	0.00019545341
138	0.21276817	0.1689247	0.16851352	0.005117441	0.0010513265	0.39053175	0.052034434	0.0010586837
139	0.1967743	0.31308618	0.2892372	0.0010689046	0.0004969419	0.19692688	0.002265285	0.00014435957
140	0.047892507	0.13108002	0.09291584	0.14958164	0.27046943	0.14617161	0.123249106	0.038639773
141	0.30136004	0.22543506	0.2059686	0.20766976	0.00033889155	0.00041399748	0.058754057	5.9558413e-05
142	0.14175849	0.13291451	0.121113434	0.061261684	0.0016347405	0.21527395	0.30774394	0.018299295
143	0.077496015	0.25698704	0.19967666	0.009024668	0.13840567	0.31121233	0.004687321	0.0025103255
144	0.1152507	0.20651221	0.17505169	0.10858168	0.0023274077	0.24548087	0.14596294	0.0008324876
145	0.07142008	0.17732805	0.19596659	0.0056656846	0.011727758	0.3485492	0.0019943286	0.18734828
146	0.00019819551	0.00010351714	0.00017137252	0.15820748	0.29302332	0.11586679	0.11115363	0.32127568
147	0.2044318	0.14908046	0.1348634	0.2207257	0.00256601	0.042222682	0.24583182	0.00027817837
148	0.10667569	0.0011626597	0.007973835	0.17497052	0.19279368	0.08542596	0.16689172	0.2641059
149	0.040503006	0.0258526	0.10023401	0.04337273	0.14287885	0.3199427	0.00733807	0.319878
150	0.32117122	0.31713483	0.30127394	0.0019719775	0.00030403287	0.0007326698	0.057361156	5.0150764e-05
151	0.19721955	0.12826113	0.089368775	0.27838534	0.07101711	0.08467532	0.1500027	0.0010701098
152	0.17426036	0.28574744	0.2750751	0.17725532	0.0040541547	0.003352317	0.08015203	0.00010329583
153	0.21495937	0.23952834	0.22273369	0.19831048	0.0039976733	0.06663079	0.05366526	0.00017441642
154	0.106238365	0.22900961	0.234332	0.0039073704	0.029749176	0.357309	0.008615351	0.0308391
155	0.24113153	0.15393527	0.21107544	0.061484005	0.012021132	0.09061855	0.0020188023	0.22771522
156	0.22315523	0.34954453	0.34372893	0.0012907193	0.00051370607	0.0095157195	0.07216133	8.9859124e-05
157	0.16792503	0.2095514	0.2193174	0.042287566	0.12987569	0.08982311	0.02588104	0.115338705
158	0.002803324	0.0009635052	0.0023565332	0.16041124	0.24934992	0.09747285	0.24133588	0.24530682
159	0.16997695	0.109185375	0.17514387	0.0732292	0.072187826	0.108885504	0.027306313	0.26408496
160	0.0123653	0.0006567195	0.0017359904	0.19571786	0.2558458	0.123496465	0.117579736	0.2926022
161	0.13642746	0.13137117	0.1354518	0.107690975	0.031491563	0.14439622	0.3126319	0.0005389311
162	0.18884149	0.38978744	0.37444505	0.0008677433	0.00044397864	0.043220412	0.0022908368	0.00010293167
163	0.20518121	0.17931648	0.18144019	0.20631316	0.039000202	0.033119272	0.08395759	0.07167189
164	0.12642382	0.2062397	0.23749937	0.010821445	0.017968563	0.20342286	0.10177852	0.0958457
165	0.0015770921	0.0009102825	0.0015125504	0.11687689	0.23941806	0.2558684	0.08473137	0.29910532
166	0.14014265	0.13112159	0.19077548	0.009549807	0.059201125	0.20543404	0.004199262	0.25957602
167	0.09923779	0.22037031	0.21813165	0.009891297	0.057448015	0.21352999	0.0044704597	0.17692046
168	0.08816372	0.018850967	0.03709636	0.14816603	0.06749989	0.11438624	0.29051408	0.23532279
169	0.338949	0.32734123	0.3063695	0.0012570942	0.00033488893	0.023723781	0.0019411003	8.349005e-05
170	0.21266466	0.39747936	0.38364267	0.0010338243	0.0006843534	0.0013584178	0.003055183	8.1602e-05
171	0.10216325	0.23115426	0.23779714	0.0035396279	0.03549284	0.23033515	0.0037198998	0.15579787
172	0.19085835	0.26848137	0.26539087	0.0024512545	0.025329852	0.116139345	0.0050801407	0.12626882
173	0.32024086	0.32831115	0.32315403	0.025612261	0.00030589203	0.00038510174	0.0019565655	3.4149994e-05
174	0.17939956	0.17844407	0.15489918	0.18653356	0.0018282329	0.004757408	0.29381818	0.00031969903
175	0.08383284	0.08324309	0.10087049	0.25216627	0.21177043	0.01803478	0.1276339	0.12244821
176	0.10872277	0.20076476	0.19366945	0.016717453	0.13242044	0.189261	0.021567242	0.13687685
177	0.03492287	0.14824274	0.08167298	0.16720125	0.1992348	0.28029105	0.059490625	0.02894369
178	0.1231416	0.34886333	0.33854353	0.00071592466	0.0004479642	0.18672313	0.0014141441	0.0001504644
179	0.30003726	0.20578651	0.17979826	0.2009083	0.0029994457	0.0024135737	0.107954465	0.000102127255
180	0.15352082	0.12232033	0.14128782	0.057905618	0.0023825776	0.14318055	0.29438603	0.08501635
181	0.060634185	0.1237153	0.09808115	0.06562601	0.1420453	0.35009187	0.109964006	0.04984212
182	0.2881808	0.28486565	0.27410176	0.10996571	0.00039565266	0.0005681177	0.041863207	5.909261e-05
183	0.12951015	0.08844172	0.15248393	0.09486885	0.07664621	0.09965026	0.121839084	0.23655981
184	0.07449382	0.023851022	0.07605795	0.07202185	0.15976499	0.12351495	0.1872843	0.28301108
185	0.22572045	0.09633453	0.09828213	0.13979515	0.003965657	0.060969573	0.32100838	0.05392407
186	0.18147059	0.3414354	0.33254763	0.0015472389	0.0008088896	0.13996331	0.0020986928	0.00012814066
187	0.1695928	0.25450927	0.2706587	0.002576995	0.0049813534	0.16421768	0.037027005	0.09643614
188	0.017697904	0.0055526095	0.013047205	0.23737545	0.26822108	0.1307087	0.13709833	0.19029872
189	0.08754218	0.20644413	0.17831367	0.093984984	0.018008903	0.26650238	0.14805026	0.0011534328
190	0.2640214	0.24299583	0.23156871	0.11311426	0.02322675	0.07387361	0.050894406	0.0003050852
191	0.025956856	0.07965172	0.11489572	0.031916413	0.19480126	0.23612013	0.03205074	0.28460714
192	0.36786842	0.25743344	0.2515949	0.08351316	0.0003203536	0.0071137	0.032079294	7.671329e-05
193	0.26856405	0.3186429	0.31850725	0.002326257	0.0010325838	0.08706177	0.0037430401	0.00012204946
194	0.13201232	0.1741728	0.20832728	0.0031210477	0.023923116	0.1996056	0.002535503	0.25630236
195	0.2173818	0.20096433	0.23954852	0.016898936	0.0016407457	0.07495994	0.16132559	0.087280095
196	0.13083051	0.23266892	0.21379083	0.16836023	0.016744021	0.16336638	0.073948376	0.0002907977
197	0.09294985	0.13029432	0.1503054	0.07799537	0.011581292	0.26041567	0.19557557	0.08088253
198	0.18821949	0.16784807	0.1744165	0.09024628	0.16035764	0.079001516	0.053248975	0.08666145
199	0.26304007	0.2870411	0.26287502	0.15759647	0.0008022387	0.002980548	0.02558288	8.1743856e-05
200	0.10482843	0.0735571	0.045080066	0.218954	0.30290753	0.050585598	0.16654234	0.03754496
201	0.17067845	0.10291596	0.10402072	0.1516782	0.19509174	0.069524266	0.09736813	0.108722575
202	0.12611271	0.13974674	0.094937354	0.0877977	0.18176493	0.19853655	0.17029308	0.00081099337
203	0.19031014	0.07296699	0.13005987	0.078452125	0.0360903	0.24264444	0.004536004	0.24494018
204	0.024972236	0.044778593	0.043708213	0.25860474	0.27828875	0.035583794	0.17774415	0.13631955
205	0.05078505	0.14562996	0.16953447	0.006270102	0.06066509	0.3514803	0.005795947	0.20983905
206	0.13977356	0.26729533	0.2641476	0.03279702	0.18707083	0.07227025	0.03622929	0.0004160894
207	0.17188537	0.2974542	0.27449808	0.016374802	0.0014893397	0.15715508	0.08096219	0.00018090667
208	0.10796968	0.1301579	0.18447627	0.008907584	0.04247429	0.25702175	0.013119454	0.25587302
209	0.03868409	0.0010395652	0.0024294672	0.20208165	0.12840034	0.100735314	0.25547206	0.27115756
210	0.079745874	0.25513726	0.2502008	0.001314011	0.0011700469	0.3960956	0.0020773406	0.014259105
211	0.20443259	0.31033665	0.3263615	0.0022137878	0.021454224	0.09192205	0.0043284465	0.038950827
212	0.042332496	0.036712065	0.08893972	0.056292094	0.089958906	0.35585046	0.005468559	0.32444572
213	0.2195531	0.3962847	0.38112938	0.00057132496	0.00025674238	0.0010726097	0.0010766689	5.542178e-05
214	0.22297515	0.24989557	0.26821786	0.018154493	0.0009773385	0.029158013	0.21011226	0.00050927635
215	0.14123195	0.16017717	0.13293315	0.04368051	0.121134214	0.34838822	0.006728988	0.045725804
216	0.2092253	0.25282845	0.24540338	0.04364861	0.081877016	0.09084532	0.02050467	0.05566733
217	0.09898349	0.03248302	0.026832791	0.21443434	0.26172656	0.045528945	0.20366687	0.11634399
218	0.100386865	0.2770268	0.24956024	0.005317434	0.055261996	0.25980207	0.0065182126	0.04612635
219	0.07164764	0.15137333	0.19205064	0.040235955	0.15547748	0.18355551	0.025914583	0.17974487
220	0.0512653	0.036211118	0.15385185	0.035053577	0.14013073	0.19254567	0.0685409	0.32240093
221	0.2708956	0.17320971	0.12481809	0.16693023	0.0006408277	0.0006377198	0.26279154	7.625689e-05
222	0.09329772	0.1909569	0.2301453	0.0019673572	0.0086822845	0.26540568	0.0013239275	0.20822078
223	0.28533047	0.23331115	0.20277491	0.029011257	0.00074128364	0.23867819	0.009945359	0.00020741118
224	0.20802242	0.2576388	0.24372947	0.08426278	0.0010209697	0.20054618	0.00459087	0.0001885669
225	0.14608352	0.29934546	0.28969663	0.0009793647	0.00060430303	0.26054248	0.0025841107	0.00016416109
226	0.091179244	0.14477761	0.107250616	0.29765397	0.17668949	0.0021442687	0.15366639	0.026638445
227	0.107726686	0.10821447	0.09333916	0.24748139	0.16826744	0.019837307	0.24166389	0.0134697035
228	0.25561395	0.36820975	0.35769036	0.007520845	0.0009857534	0.0027019056	0.0071729207	0.000104483755
229	0.10526616	0.04205555	0.111644685	0.085498735	0.05464429	0.14012681	0.23547664	0.22528715
230	0.33249363	0.3371303	0.3251855	0.0027209574	0.00024264546	0.0004937123	0.0016909619	4.224988e-05
231	0.16603811	0.26899514	0.26234797	0.037737973	0.08285717	0.054975674	0.12689468	0.00015321623
232	0.1661115	0.16197833	0.13653666	0.2680936	0.077677235	0.0043877196	0.18485406	0.00036088223
233	0.30501378	0.29345948	0.28029415	0.057488233	0.0005565026	0.0018006109	0.061304938	8.224074e-05
234	0.35851017	0.2641126	0.23813723	0.111116685	0.0002584119	0.0005253125	0.027291548	4.8171176e-05
235	0.24645373	0.17767258	0.16409713	0.15363228	0.0050250515	0.005809708	0.2458518	0.0014577879
236	0.3024352	0.3473141	0.3450907	0.002009063	0.0005047259	0.00087040034	0.0017227011	5.3175278e-05
237	0.100354366	0.18817146	0.16660243	0.03427123	0.025898905	0.37608093	0.08124629	0.02737431
238	0.1620948	0.24133754	0.2315056	0.15980835	0.0052303392	0.009615409	0.19021697	0.00019093696
239	0.030393807	0.015194654	0.010095429	0.25932983	0.29532775	0.049237963	0.18589933	0.15452126
240	0.26267526	0.14391719	0.19238152	0.03226721	0.0016222703	0.21756896	0.0038842112	0.14568338
241	0.191264	0.14039728	0.10677479	0.17198403	0.104729846	0.014008195	0.27052072	0.00032115416
242	0.27161443	0.3622298	0.36260015	0.0007947693	0.0005489776	0.00082210114	0.0013236975	6.6011075e-05
243	0.2493393	0.21470709	0.19900748	0.029083917	0.014731189	0.2888876	0.0038436411	0.00039978942
244	0.15348426	0.23442826	0.21295096	0.043385666	0.14580907	0.17023392	0.033816494	0.0058914023
245	0.00082610437	0.00022408004	0.00048521647	0.23031078	0.25835192	0.09488621	0.11334113	0.30157462
246	0.00076377066	0.001118996	0.00067974033	0.25227165	0.31737503	0.053889707	0.19436315	0.17953795
247	0.070910975	0.030446945	0.10415652	0.12171348	0.097277455	0.11434992	0.20628682	0.2548578
248	0.13031317	0.12975352	0.115268566	0.035731684	0.004752649	0.30514044	0.27169544	0.007344573
249	0.32739946	0.27636915	0.26223257	0.019163687	0.00031774607	0.0022923227	0.11216312	6.1837345e-05
250	0.14349446	0.24505931	0.23769921	0.0017640883	0.0006021948	0.16072148	0.21048696	0.00017233726
251	0.014783915	0.00052188704	0.00084783457	0.114745334	0.15608552	0.15214318	0.2709062	0.28996608
252	0.030314889	0.0015487734	0.0025103486	0.26647416	0.23679143	0.050750867	0.2115925	0.20001705
253	0.14583695	0.23634654	0.21739443	0.02980832	0.09947351	0.21205328	0.058864366	0.00022264263
254	0.05987388	0.15719515	0.12575872	0.06870184	0.22664627	0.29423213	0.028676014	0.03891598
255	0.0063792216	0.0012814136	0.0027620078	0.22076112	0.24330711	0.13344534	0.12597342	0.26609045
256	0.1387079	0.0017713202	0.025294082	0.092338026	0.1571272	0.23852669	0.044140372	0.3020944
257	0.33912668	0.32607266	0.31360936	0.002558647	0.00035086012	0.0008655346	0.017357837	5.840097e-05
258	0.22113724	0.20346327	0.18308267	0.029428959	0.00043857924	0.14160341	0.22072795	0.000117886535
259	0.23244856	0.25016785	0.25534052	0.012735307	0.0048327083	0.18647118	0.0064904895	0.051513337
260	0.07404852	0.19305846	0.17188963	0.010072262	0.033596125	0.46203327	0.011022418	0.04427928
261	0.087516114	0.14489931	0.11069685	0.12499022	0.21171823	0.09749396	0.22154313	0.0011422887
262	0.29758963	0.2842866	0.26211336	0.10307239	0.008606287	0.005505507	0.038722917	0.0001033294
263	0.07534123	0.19641918	0.20627221	0.013433849	0.045227546	0.2189138	0.018250758	0.22614141
264	0.08795871	0.15515468	0.11734954	0.08738762	0.15606223	0.15733847	0.23599863	0.002750234
265	0.10194295	0.16424276	0.19157553	0.05866907	0.1756128	0.060200587	0.12293795	0.124818265
266	0.07073015	0.13912849	0.10039758	0.1231977	0.17995174	0.30731547	0.038171966	0.04110685
