	b cell	cd4-positive, alpha-beta t cell	cd8-positive, alpha-beta t cell	conventional dendritic cell	monocyte	natural killer cell	plasmacytoid dendritic cell	platelet
272	0.17828786	0.16189922	0.1563357	0.032053698	0.114272125	0.100554846	0.1420769	0.11451962
273	0.2608948	0.02536402	0.096841976	0.110361	0.091906995	0.0880602	0.22178045	0.10479052
274	0.21483332	0.1188744	0.120102175	0.08923406	0.075977646	0.07166671	0.16739225	0.14191945
275	0.07541879	0.27225354	0.11957506	0.051775552	0.07887063	0.13201803	0.21637765	0.053710736
276	0.19839	0.0526069	0.1604063	0.10857013	0.1287358	0.049429268	0.1003141	0.20154743
277	0.16546805	0.23766495	0.12755463	0.08077712	0.07365016	0.18562867	0.068537556	0.0607188
278	0.09704816	0.21554744	0.16620299	0.15121147	0.077476606	0.1438827	0.06915874	0.07947189
279	0.3371741	0.019207397	0.19299929	0.13266152	0.09650676	0.0167415	0.14359689	0.061112553
280	0.17678006	0.14724411	0.037534922	0.23242143	0.16143107	0.044791646	0.06459834	0.13519832
281	0.24505989	0.15845105	0.026636919	0.060232285	0.18952337	0.2456728	0.05556627	0.018857433
282	0.17622177	0.047138363	0.15869878	0.14524418	0.091841124	0.09340164	0.16023822	0.12721582
283	0.21109655	0.092958674	0.06562623	0.042405825	0.09320259	0.15998359	0.19802025	0.13670631
284	0.32552674	0.10376528	0.08742692	0.037015177	0.036896322	0.05349319	0.1639639	0.19191253
285	0.05315338	0.20345391	0.12335419	0.19762069	0.13621639	0.03889433	0.12638171	0.12092536
286	0.0816746	0.07400959	0.06980756	0.18949568	0.02169266	0.0934419	0.35082993	0.11904812
287	0.17483214	0.116558015	0.18847238	0.082356125	0.2190201	0.089958474	0.04745455	0.08134827
288	0.22706263	0.1596764	0.042630248	0.13275535	0.094377756	0.09253395	0.21048556	0.04047811
289	0.10458544	0.11792599	0.13495204	0.1761148	0.15506689	0.23057494	0.041057393	0.039722547
290	0.10062977	0.37287834	0.048258997	0.08085267	0.010136159	0.09824648	0.2247714	0.06422624
291	0.018541483	0.07281424	0.06182003	0.23366903	0.14465514	0.24739	0.045217488	0.1758926
292	0.097439	0.1017379	0.16657023	0.14791845	0.118076146	0.19373578	0.05229924	0.122223295
293	0.23593122	0.11589293	0.1187762	0.069428	0.15198503	0.07573397	0.17161922	0.06063338
294	0.4049342	0.12791987	0.15529308	0.10562032	0.02315904	0.06919504	0.033913262	0.07996517
295	0.26893723	0.028030364	0.11511939	0.16180661	0.17092118	0.09291074	0.059919614	0.10235485
296	0.14316516	0.1670167	0.13998243	0.1837407	0.1375156	0.047805548	0.16016625	0.020607637
297	0.23863356	0.06290201	0.14571536	0.17257273	0.12701863	0.07518113	0.12848826	0.049488284
298	0.09914167	0.20676889	0.06372067	0.14658567	0.060247257	0.15927802	0.13490528	0.12935255
299	0.24672155	0.17366856	0.17640673	0.0887323	0.045159344	0.05144842	0.11990888	0.09795419
300	0.07403932	0.19806701	0.13944224	0.017294358	0.2544959	0.0651563	0.19859135	0.05291351
301	0.12615561	0.0614276	0.16244887	0.14060746	0.13302526	0.013226857	0.23887198	0.12423643
302	0.42925546	0.12654473	0.073639534	0.040453356	0.019835468	0.08984835	0.10967648	0.11074667
303	0.29891944	0.07001741	0.11346691	0.19996253	0.0457513	0.16412622	0.009659428	0.098096855
304	0.12914102	0.15794219	0.27659017	0.21358302	0.042059295	0.059268933	0.039293215	0.08212217
305	0.22022082	0.13060302	0.16253825	0.1441085	0.120891206	0.07859524	0.060902357	0.08214056
306	0.2064096	0.1511417	0.073647	0.06928249	0.055641532	0.09120906	0.21865304	0.1340155
307	0.2934936	0.06478597	0.12661637	0.033394877	0.06366469	0.11426456	0.23044321	0.07333669
308	0.043401726	0.22907282	0.022908261	0.065251134	0.23442484	0.11222394	0.121684305	0.17103298
309	0.26905492	0.027624402	0.19423516	0.1401269	0.07075041	0.08863327	0.17675667	0.032818202
310	0.14580384	0.08116235	0.017421113	0.16988204	0.20474555	0.1244657	0.1052181	0.15130137
311	0.24941714	0.10982177	0.1575029	0.17016776	0.05235826	0.088216454	0.10637957	0.06613617
312	0.038020488	0.25609478	0.09759473	0.19673103	0.12944543	0.023850001	0.1844547	0.07380889
313	0.18083794	0.12854965	0.15778574	0.053393375	0.068793096	0.04718043	0.29843962	0.06502013
314	0.04234733	0.10603036	0.29305384	0.061627284	0.19236143	0.115028076	0.0915631	0.09798855
315	0.24492243	0.0756328	0.097717434	0.26699752	0.11225688	0.1126064	0.026403386	0.06346312
316	0.10729022	0.2256347	0.22007672	0.032607872	0.16420366	0.11208591	0.024727905	0.11337298
317	0.020578427	0.10628022	0.22726671	0.36108327	0.10710008	0.034107476	0.124766044	0.01881767
318	0.11563847	0.15506457	0.04658955	0.1647949	0.22257793	0.08685443	0.06140851	0.14707166
319	0.28094837	0.1493257	0.09063049	0.15515748	0.067719206	0.06884592	0.045896787	0.141476
320	0.21252772	0.054263275	0.18169346	0.018511754	0.10141372	0.18629201	0.15581071	0.08948732
321	0.07362182	0.16858493	0.15799162	0.15483992	0.15486376	0.094216116	0.083461784	0.1124201
322	0.22194847	0.08661626	0.19991657	0.15180233	0.09625115	0.093467884	0.047997024	0.10200036
323	0.050469305	0.13746224	0.08442182	0.40780184	0.031295635	0.045093194	0.15467872	0.08877724
324	0.12619619	0.22475465	0.12087932	0.17090957	0.08558133	0.1870102	0.031302832	0.053365897
325	0.1317907	0.19382069	0.13241102	0.09912264	0.07156024	0.11883442	0.19669451	0.055765714
326	0.097202115	0.1072128	0.30986515	0.088981755	0.072862275	0.017760277	0.19177045	0.1143451
327	0.11129016	0.15214041	0.26349872	0.10719053	0.17897908	0.08233805	0.055894803	0.048668202
328	0.28888193	0.0465895	0.108540945	0.20196347	0.06630255	0.070586905	0.07427232	0.14286241
329	0.18258885	0.10663185	0.12454786	0.16309454	0.06883048	0.036847055	0.16561091	0.15184844
330	0.056577265	0.10012526	0.1239472	0.16647948	0.10487128	0.23136033	0.11605912	0.10058003
331	0.09682405	0.08109087	0.16622734	0.13935533	0.07748729	0.116306655	0.21381053	0.10889794
332	0.12178638	0.09033013	0.12590078	0.21159685	0.08921468	0.10049024	0.13809845	0.12258251
333	0.10776854	0.087835625	0.14111745	0.13983491	0.21224433	0.05786614	0.1808432	0.072489806
334	0.07854246	0.109428115	0.4255906	0.09383811	0.100312464	0.014474291	0.13057072	0.047243267
335	0.082757354	0.1118586	0.27678785	0.12051786	0.14974728	0.0670388	0.08771689	0.10357544
336	0.11600109	0.17197816	0.06954208	0.14625409	0.06941453	0.16876954	0.17391357	0.08412693
337	0.059392437	0.09453196	0.15764639	0.04535183	0.20210989	0.05721124	0.2823079	0.101448394
338	0.091086075	0.05965102	0.13663912	0.107558645	0.09400816	0.060833164	0.29494753	0.15527625
339	0.103283726	0.30752972	0.04769677	0.11130187	0.035569824	0.090721205	0.24341379	0.060483124
340	0.092077695	0.1607232	0.12476269	0.039732575	0.24498549	0.16466242	0.15685453	0.016201487
341	0.17138542	0.16826089	0.10765729	0.17647171	0.054626845	0.1924499	0.024899598	0.10424837
342	0.048337292	0.06793488	0.13625489	0.20061326	0.2984832	0.06347915	0.065433376	0.119464025
343	0.068343624	0.023102902	0.21002243	0.05120594	0.21569246	0.11297337	0.07183964	0.24681966
344	0.11067923	0.07931038	0.21022452	0.15471695	0.06395332	0.08643521	0.09632133	0.19835907
345	0.0803691	0.24302222	0.05127332	0.10540476	0.07511044	0.07083985	0.16477536	0.2092049
346	0.047164306	0.22750717	0.06340432	0.15670232	0.08291265	0.14586927	0.17581593	0.100624084
347	0.12994726	0.055855475	0.26011646	0.05656309	0.18683508	0.025611404	0.13245893	0.15261237
348	0.108431146	0.02320289	0.1329916	0.11607881	0.21297632	0.051999748	0.15131035	0.20300922
349	0.1192391	0.0969966	0.35065466	0.10309347	0.052491944	0.03327633	0.20208082	0.042167183
350	0.13025005	0.13275656	0.20081659	0.09625396	0.15064047	0.07576564	0.079528734	0.13398792
351	0.28997186	0.098292634	0.18534806	0.10325291	0.052110065	0.059419777	0.063758716	0.14784598
352	0.20529236	0.075142615	0.030158622	0.12261847	0.06633343	0.08380153	0.26221234	0.15444067
353	0.05091066	0.12766322	0.19070442	0.31223312	0.07148658	0.063491516	0.087886654	0.095623806
354	0.1637539	0.0767167	0.14802782	0.079477705	0.08438845	0.1423328	0.17679664	0.12850608
355	0.3972203	0.15267625	0.069388136	0.11732919	0.057830773	0.12244381	0.050094977	0.033016473
356	0.17298168	0.18895654	0.04964087	0.05401827	0.174509	0.18439575	0.068649605	0.10684822
357	0.039474197	0.19601992	0.17312585	0.058031857	0.14787303	0.123599395	0.14674538	0.11513031
358	0.08915792	0.20371571	0.2466994	0.07664936	0.13213368	0.09191139	0.12164534	0.03808724
359	0.097092986	0.21415459	0.17182092	0.18373686	0.06608496	0.0968965	0.11991038	0.050302792
360	0.17661294	0.20564884	0.07268378	0.04010324	0.13073169	0.1443675	0.20152171	0.02833034
361	0.1454825	0.12591954	0.15104371	0.039514232	0.081012174	0.15863183	0.22065447	0.07774161
362	0.16450354	0.12724902	0.15003787	0.20915249	0.027306598	0.013751205	0.17275788	0.13524137
363	0.07191348	0.2633062	0.20678613	0.017655345	0.058549028	0.13600239	0.1385497	0.107237786
364	0.08702341	0.2011488	0.23981532	0.02255123	0.06740565	0.19117112	0.099251345	0.09163314
365	0.1037509	0.13626449	0.09804175	0.17489311	0.13333623	0.1979419	0.032472562	0.12329907
366	0.12885244	0.17059639	0.09281103	0.093323566	0.17090596	0.15351154	0.065892614	0.12410652
367	0.020412643	0.11296903	0.18187	0.15914045	0.18043377	0.07047679	0.1981079	0.07658948
368	0.0756634	0.29624555	0.02847726	0.1300985	0.04154837	0.047817815	0.19299345	0.18715566
369	0.10906863	0.082041934	0.06589309	0.2506764	0.114753604	0.033249933	0.18837652	0.1559399
370	0.10143788	0.17781441	0.061415736	0.1037009	0.25732386	0.02549294	0.11353286	0.1592814
371	0.1586906	0.11121096	0.061316937	0.2475972	0.022976933	0.13225447	0.06690972	0.19904321
372	0.13618772	0.06737916	0.33455488	0.064877816	0.1286679	0.035144288	0.1486415	0.08454674
373	0.2599199	0.17256704	0.16762723	0.17837527	0.06308454	0.066647895	0.012553949	0.07922422
374	0.20323823	0.24706854	0.13442703	0.1270673	0.048608337	0.036645353	0.04464233	0.1583029
375	0.20498797	0.22177538	0.048618082	0.18364535	0.11985678	0.04753041	0.029312184	0.14427383
376	0.101560734	0.21159425	0.16651434	0.0607118	0.11697351	0.16481858	0.10810396	0.06972281
377	0.16506422	0.16926722	0.16453296	0.05162873	0.1376761	0.2568239	0.0154121155	0.039594725
378	0.11352979	0.046634242	0.21634944	0.12601332	0.10758856	0.05979578	0.27127847	0.058810372
379	0.26615888	0.035695504	0.13377854	0.20392106	0.092050284	0.17926747	0.030104948	0.059023377
380	0.19434105	0.146146	0.28550237	0.053458467	0.07451851	0.12890945	0.01750281	0.09962136
381	0.04531692	0.10782565	0.22674665	0.06983925	0.11732162	0.19302605	0.15970747	0.08021649
382	0.19543953	0.13637304	0.13561127	0.18158394	0.15953894	0.057353728	0.048575986	0.08552361
383	0.15031002	0.07185182	0.2727742	0.11493184	0.13976227	0.025077296	0.15878344	0.06650917
384	0.23909575	0.25305852	0.08077018	0.14463632	0.09344133	0.0875379	0.042114865	0.059345108
385	0.20615804	0.09875381	0.048237525	0.1826523	0.058741502	0.057693996	0.21184269	0.1359202
386	0.31588733	0.101150945	0.08758723	0.057654098	0.16661784	0.05566885	0.039638087	0.17579572
387	0.16788441	0.18861713	0.038684797	0.053400367	0.2489252	0.13076232	0.063276306	0.10844946
388	0.12660475	0.023974376	0.085881904	0.286239	0.1015288	0.09629466	0.22338018	0.05609642
389	0.118861005	0.072443195	0.053800836	0.20624173	0.09615683	0.18514395	0.08051361	0.18683887
390	0.1389219	0.16853437	0.07630896	0.224964	0.07933353	0.088678904	0.15609376	0.067164674
391	0.098908484	0.04084824	0.3024852	0.076832555	0.07248545	0.10556122	0.22802	0.07485885
392	0.044380717	0.1009918	0.18884285	0.04707204	0.08158472	0.2755859	0.16127215	0.10026972
393	0.049565993	0.039220553	0.15091988	0.09000944	0.051414486	0.3506429	0.19642788	0.07179887
394	0.13040923	0.21565452	0.05015532	0.0334355	0.058322527	0.1272647	0.17224333	0.21251488
395	0.12970662	0.03777847	0.116792746	0.07139319	0.181581	0.10245477	0.12535562	0.2349376
396	0.30410007	0.073321365	0.022400267	0.15642639	0.0650618	0.14244941	0.12876107	0.10747967
397	0.034916945	0.09301027	0.062229548	0.12033277	0.12652598	0.27849457	0.11778696	0.16670297
398	0.28503639	0.136921	0.09931414	0.08778228	0.19344294	0.078115694	0.0389161	0.08047143
399	0.20481765	0.07398947	0.33899456	0.08732119	0.04364362	0.07555163	0.13840917	0.037272695
400	0.11239525	0.11305606	0.1513691	0.032442305	0.12595168	0.107335	0.21359184	0.14385875
401	0.17520009	0.105241574	0.14193778	0.12177696	0.20053236	0.075169966	0.0870644	0.09307691
402	0.052847154	0.11352991	0.0574676	0.19475746	0.17920628	0.09073802	0.119810924	0.19164258
403	0.049075056	0.2955144	0.253024	0.068187505	0.0902287	0.033342183	0.1258946	0.084733576
404	0.10614906	0.16606432	0.06545587	0.36412936	0.091221504	0.06176875	0.09102637	0.054184664
405	0.10630177	0.05863461	0.042909663	0.06504446	0.21084033	0.06693623	0.2826998	0.16663313
406	0.021838993	0.2517654	0.064634	0.021042204	0.061617646	0.06888777	0.24208272	0.26813123
407	0.09037168	0.21864055	0.05979021	0.24394575	0.08609731	0.15415405	0.024269372	0.122731045
408	0.1106522	0.14017823	0.053316247	0.16947822	0.1317636	0.1882495	0.10601328	0.10034872
409	0.12447604	0.13680744	0.14977512	0.16969	0.08404887	0.1579611	0.12608808	0.051153447
410	0.049512107	0.1008754	0.25685018	0.20208716	0.082333125	0.057502747	0.14318599	0.10765328
411	0.26131326	0.47657055	0.017535714	0.06680865	0.04020436	0.056993987	0.028820759	0.051752802
412	0.0923162	0.037679076	0.11325883	0.22962435	0.075082034	0.095226005	0.21582246	0.14099099
413	0.3159126	0.12598574	0.03608669	0.19108188	0.112598546	0.018259697	0.16397823	0.036096606
414	0.1728666	0.22910891	0.08245818	0.079544485	0.1316739	0.07176882	0.12580252	0.10677652
415	0.082786165	0.12512507	0.25997418	0.18512753	0.10462776	0.06856552	0.08403664	0.089757174
416	0.10487973	0.18388864	0.08236343	0.17363816	0.09441256	0.12734872	0.08682904	0.14663963
417	0.24753201	0.11358125	0.20404534	0.030437019	0.057370935	0.10592459	0.16177069	0.079338156
418	0.12296951	0.13209505	0.13197322	0.09029758	0.037395764	0.23035668	0.1576004	0.09731178
419	0.14357305	0.060364746	0.09338185	0.1236484	0.07313104	0.11094407	0.27893335	0.11602354
420	0.15985066	0.041992687	0.18789081	0.09945391	0.11483024	0.15227458	0.19010286	0.053604253
421	0.22124875	0.2129927	0.1650104	0.08022609	0.068339676	0.10670904	0.08323157	0.06224181
422	0.10825314	0.19280021	0.13812403	0.097743325	0.21610361	0.110729285	0.04788259	0.08836385
423	0.19040178	0.055936966	0.13085365	0.083669856	0.10170835	0.07925451	0.34237686	0.01579809
424	0.16197065	0.16255379	0.1428122	0.16748092	0.19344978	0.10623537	0.020568863	0.04492838
425	0.17336734	0.07589429	0.16657743	0.08410325	0.23682515	0.029378496	0.1507226	0.0831314
426	0.27807912	0.06566504	0.18053079	0.14874636	0.07862056	0.06354346	0.089690655	0.09512392
427	0.07594897	0.07552063	0.13230097	0.100094	0.045709644	0.18856627	0.14434858	0.23751095
428	0.05433834	0.11354605	0.25105837	0.1241674	0.179547	0.13964878	0.10986686	0.027827188
429	0.18740126	0.17749791	0.116253	0.04750896	0.050066724	0.12279244	0.20742114	0.09105856
430	0.0134787625	0.15141088	0.16066101	0.07685643	0.18727052	0.11336308	0.15192088	0.14503847
431	0.18453051	0.07743202	0.2876375	0.14926659	0.091776125	0.1835277	0.017243134	0.008586387
432	0.12905408	0.20477262	0.26892564	0.05945279	0.11062841	0.08904431	0.07311184	0.06501032
433	0.015266563	0.22317657	0.07144794	0.10579031	0.063798524	0.11479759	0.18966717	0.21605541
434	0.31861347	0.039760552	0.031430017	0.16628501	0.041698143	0.11294433	0.08412857	0.20513992
435	0.17448424	0.090666585	0.16283159	0.059345625	0.07131998	0.06911794	0.23843531	0.13379872
436	0.13696684	0.1327084	0.17455034	0.12956865	0.1528704	0.030737936	0.1358306	0.106766865
437	0.04923597	0.31291908	0.052488312	0.19842462	0.06792894	0.20502423	0.049028944	0.064949915
438	0.15026858	0.11431894	0.15870376	0.09217194	0.113573015	0.05254669	0.17324537	0.14517169
439	0.066810615	0.23611937	0.027665634	0.19144963	0.12667198	0.07738971	0.16471593	0.10917715
440	0.050068684	0.20826069	0.12808557	0.04353836	0.21514961	0.21358775	0.044975933	0.09633344
441	0.16833277	0.034292884	0.08450039	0.2437594	0.15599059	0.071704306	0.1568731	0.08454658
442	0.2681316	0.06866841	0.081655465	0.11818949	0.07193745	0.041725643	0.15216324	0.19752863
443	0.15786603	0.071610674	0.06139776	0.15225779	0.12130622	0.16070431	0.095696375	0.17916085
444	0.20393983	0.0765643	0.17175911	0.13043955	0.07790935	0.068217374	0.13848554	0.132685
445	0.0840272	0.11954359	0.31882843	0.07434816	0.09185134	0.19158351	0.031318795	0.08849897
446	0.12941863	0.04904694	0.075645745	0.0780765	0.12172056	0.30724502	0.19066748	0.048179157
447	0.21841584	0.10650265	0.10550621	0.15745966	0.14095183	0.067646295	0.09382345	0.10969415
448	0.06172662	0.25428483	0.12254818	0.124433234	0.09017826	0.10785259	0.20460166	0.034374606
449	0.207162	0.20779485	0.1963925	0.04976629	0.06681956	0.09128001	0.029740915	0.15104385
450	0.12659203	0.058536094	0.13732861	0.081344105	0.11788717	0.09387069	0.29091278	0.09352853
451	0.13427888	0.04937146	0.12250423	0.16371605	0.15183784	0.061967872	0.22415836	0.092165284
452	0.0628533	0.1016896	0.2812071	0.06693918	0.08192396	0.16406211	0.13433488	0.10698981
453	0.22451417	0.19194987	0.10107588	0.08368529	0.018755622	0.16168503	0.18455128	0.033782896
454	0.042323276	0.2186844	0.16816792	0.019052494	0.1376518	0.16533166	0.18952923	0.05925922
455	0.04448066	0.15205313	0.36741507	0.12574579	0.095995456	0.13373597	0.034715317	0.045858692
456	0.17936817	0.3415674	0.07042049	0.07131368	0.120746925	0.10308946	0.023948284	0.08954572
457	0.044412542	0.14646107	0.26762906	0.06460971	0.05169282	0.030663596	0.16425239	0.23027875
458	0.041793395	0.12960823	0.15901548	0.098039836	0.14974917	0.027462082	0.31076682	0.083565004
459	0.12202223	0.2602892	0.014688364	0.24849272	0.09890312	0.1754464	0.048262477	0.03189547
460	0.3788175	0.11591793	0.13694656	0.055690076	0.05612443	0.1544665	0.046411928	0.055625066
461	0.1431277	0.1219356	0.16914403	0.121883176	0.13436428	0.16858652	0.10457841	0.036380276
462	0.036320243	0.35973752	0.21971643	0.054597437	0.06224227	0.13103709	0.0775226	0.05882651
463	0.120759815	0.095788665	0.12946366	0.09546796	0.050679702	0.32505134	0.107543536	0.07524535
464	0.18025309	0.17842153	0.17579027	0.07745326	0.040911876	0.16717154	0.12739502	0.05260344
465	0.24497393	0.045316517	0.20118451	0.20869155	0.022999475	0.044272706	0.073937856	0.15862344
466	0.0729454	0.08194878	0.25696978	0.07559563	0.1284487	0.15672581	0.1048858	0.122480094
467	0.2830372	0.09815864	0.010793143	0.19124638	0.034468204	0.19368015	0.042291388	0.14632486
468	0.16489378	0.13543949	0.06312899	0.19856673	0.024252392	0.2192138	0.123040974	0.07146376
469	0.04777902	0.14457834	0.15530235	0.08673888	0.053239338	0.14240399	0.17496155	0.1949965
470	0.06496957	0.043588288	0.15703626	0.26770398	0.055926654	0.29397133	0.0641102	0.052693795
471	0.21747996	0.14101957	0.1684545	0.16161788	0.04433041	0.097597376	0.1211431	0.048357096
472	0.101794705	0.050842658	0.16812724	0.18211937	0.0956862	0.19513544	0.15120141	0.055092968
473	0.28282133	0.073148035	0.17669502	0.029773911	0.057654146	0.1491158	0.13846044	0.092331335
474	0.032833893	0.3045395	0.06490993	0.087098725	0.05379342	0.13328257	0.22902788	0.094514064
475	0.05413063	0.07556372	0.10682256	0.14618415	0.08525236	0.19820918	0.32100525	0.01283215
476	0.03527277	0.12826914	0.04699489	0.22563264	0.046206106	0.27166048	0.18106988	0.06489407
477	0.030575577	0.17928097	0.074058294	0.14620972	0.08279687	0.25798544	0.066652596	0.16244063
478	0.34021348	0.1267072	0.14145236	0.07368639	0.1180598	0.050986934	0.08995971	0.058934156
479	0.17920673	0.24940231	0.07337243	0.11588207	0.090404205	0.22029796	0.05484322	0.016591188
480	0.2773749	0.121208325	0.19899273	0.04390068	0.05838158	0.101254575	0.031853605	0.16703367
481	0.099768706	0.050431464	0.23784307	0.13965003	0.089922324	0.14635473	0.21403201	0.021997573
482	0.117691025	0.09942995	0.02247563	0.3016932	0.061351426	0.14130655	0.069662295	0.18638995
483	0.12541403	0.09732239	0.087229826	0.038720615	0.20355958	0.19970927	0.11429442	0.13374987
484	0.15518504	0.23745526	0.162082	0.032460213	0.07903287	0.04191608	0.19892861	0.092939965
485	0.061159745	0.16727057	0.049068067	0.15569909	0.14897788	0.13573894	0.07647047	0.20561521
486	0.096398145	0.06420418	0.2677677	0.021666626	0.09672903	0.06579532	0.32030374	0.067135274
487	0.04785801	0.21656089	0.066542946	0.10701814	0.11676942	0.11409639	0.23301701	0.0981372
488	0.13293794	0.11547311	0.17100383	0.02606112	0.21513861	0.1373174	0.027685864	0.17438217
489	0.12092234	0.2597122	0.11996518	0.026408691	0.07260137	0.04907258	0.19208154	0.15923615
490	0.085421465	0.1463438	0.26219127	0.121635824	0.09300397	0.07845057	0.09988014	0.113072954
491	0.18356538	0.11605542	0.28171557	0.0631975	0.1269147	0.042850263	0.14666305	0.039038263
492	0.0907174	0.2251427	0.023699418	0.09298109	0.22105987	0.112989165	0.09929465	0.13411567
493	0.095707685	0.26133665	0.09676784	0.09405376	0.21653843	0.115661964	0.09571658	0.024217162
494	0.24301171	0.08428894	0.11584065	0.15010673	0.043507006	0.15826084	0.008821048	0.19616304
495	0.086631894	0.058293596	0.12047	0.08354208	0.08354309	0.13552652	0.2037945	0.22819836
496	0.2564814	0.15421207	0.0712341	0.01710909	0.23994721	0.089941144	0.04899365	0.12208127
497	0.09499111	0.11552106	0.25285798	0.053938888	0.12955274	0.13792506	0.049078718	0.16613449
498	0.12154914	0.14249432	0.22305137	0.12821318	0.04421886	0.12731667	0.083064385	0.13009205
499	0.11334723	0.30933774	0.1203308	0.07563114	0.13893478	0.09899448	0.05817746	0.08524627
